1.38176 -65.8443 -65.8443 1 1 0
1.38418 -65.8268 -65.8268 1 1 0
1.38659 -65.8092 -65.8092 1 1 0
1.38898 -65.7916 -65.7916 1 1 0
1.39137 -65.7739 -65.7739 1 1 0
1.39373 -65.7562 -65.7562 1 1 0
1.39609 -65.7384 -65.7384 1 1 0
1.39843 -65.7205 -65.7205 1 1 0
1.40076 -65.7026 -65.7026 1 1 0
1.40307 -65.6846 -65.6846 1 1 0
1.40537 -65.6666 -65.6666 1 1 0
1.40766 -65.6485 -65.6485 1 1 0
1.40993 -65.6303 -65.6303 1 1 0
1.4122 -65.6121 -65.6121 1 1 0
1.41444 -65.5938 -65.5938 1 1 0
1.41668 -65.5755 -65.5755 1 1 0
1.4189 -65.5571 -65.5571 1 1 0
1.42111 -65.5386 -65.5386 1 1 0
1.4233 -65.5201 -65.5201 1 1 0
1.42548 -65.5015 -65.5015 1 1 0
1.42765 -65.4828 -65.4828 1 1 0
1.42981 -65.4641 -65.4641 1 1 0
1.43195 -65.4453 -65.4453 1 1 0
1.43408 -65.4265 -65.4265 1 1 0
1.43619 -65.4076 -65.4076 1 1 0
1.4383 -65.3886 -65.3886 1 1 0
1.44039 -65.3696 -65.3696 1 1 0
1.44247 -65.3505 -65.3505 1 1 0
1.44453 -65.3314 -65.3314 1 1 0
1.44658 -65.3122 -65.3122 1 1 0
1.44862 -65.2929 -65.2929 1 1 0
1.45065 -65.2736 -65.2736 1 1 0
1.45267 -65.2542 -65.2542 1 1 0
1.45467 -65.2348 -65.2348 1 1 0
1.45666 -65.2153 -65.2153 1 1 0
1.45863 -65.1957 -65.1957 1 1 0
1.4606 -65.1761 -65.1761 1 1 0
1.46255 -65.1564 -65.1564 1 1 0
1.46449 -65.1366 -65.1366 1 1 0
1.46642 -65.1168 -65.1168 1 1 0
1.46833 -65.097 -65.097 1 1 0
1.47023 -65.077 -65.077 1 1 0
1.47212 -65.0571 -65.0571 1 1 0
1.474 -65.037 -65.037 1 1 0
1.47587 -65.0169 -65.0169 1 1 0
1.47772 -64.9967 -64.9967 1 1 0
1.47956 -64.9765 -64.9765 1 1 0
1.48139 -64.9562 -64.9562 1 1 0
1.48321 -64.9359 -64.9359 1 1 0
1.48502 -64.9155 -64.9155 1 1 0
1.48681 -64.895 -64.895 1 1 0
1.48859 -64.8745 -64.8745 1 1 0
1.49037 -64.8539 -64.8539 1 1 0
1.49212 -64.8332 -64.8332 1 1 0
1.49387 -64.8125 -64.8125 1 1 0
1.49561 -64.7917 -64.7917 1 1 0
1.49733 -64.7709 -64.7709 1 1 0
1.49904 -64.75 -64.75 1 1 0
1.50074 -64.7291 -64.7291 1 1 0
1.50243 -64.7081 -64.7081 1 1 0
1.50411 -64.687 -64.687 1 1 0
1.50578 -64.6659 -64.6659 1 1 0
1.50743 -64.6447 -64.6447 1 1 0
1.50908 -64.6234 -64.6234 1 1 0
1.51071 -64.6021 -64.6021 1 1 0
1.51233 -64.5808 -64.5808 1 1 0
1.51394 -64.5594 -64.5594 1 1 0
1.51554 -64.5379 -64.5379 1 1 0
1.51713 -64.5163 -64.5163 1 1 0
1.51871 -64.4947 -64.4947 1 1 0
1.52027 -64.4731 -64.4731 1 1 0
1.52183 -64.4514 -64.4514 1 1 0
1.52337 -64.4296 -64.4296 1 1 0
1.52491 -64.4077 -64.4077 1 1 0
1.52643 -64.3858 -64.3858 1 1 0
1.52794 -64.3639 -64.3639 1 1 0
1.52944 -64.3419 -64.3419 1 1 0
1.53093 -64.3198 -64.3198 1 1 0
1.53241 -64.2977 -64.2977 1 1 0
1.53388 -64.2755 -64.2755 1 1 0
1.53534 -64.2532 -64.2532 1 1 0
1.53679 -64.2309 -64.2309 1 1 0
1.53823 -64.2086 -64.2086 1 1 0
1.53966 -64.1862 -64.1862 1 1 0
1.54108 -64.1637 -64.1637 1 1 0
1.54248 -64.1411 -64.1411 1 1 0
1.54388 -64.1185 -64.1185 1 1 0
1.54527 -64.0959 -64.0959 1 1 0
1.54665 -64.0732 -64.0732 1 1 0
1.54801 -64.0504 -64.0504 1 1 0
1.54937 -64.0276 -64.0276 1 1 0
1.55072 -64.0047 -64.0047 1 1 0
1.55205 -63.9817 -63.9817 1 1 0
1.55338 -63.9587 -63.9587 1 1 0
1.5547 -63.9357 -63.9357 1 1 0
1.55601 -63.9125 -63.9125 1 1 0
1.5573 -63.8894 -63.8894 1 1 0
1.55859 -63.8661 -63.8661 1 1 0
